Academic_Year,State_Code,State_Name,District_Code,District_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,12,2,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,26,20,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,1,0,7,1,7,2,1,0,0,2,0,21,5,16
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,1,PS (I-V) ,5,Post graduate,7,Diploma/degree in special education,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,5, HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,2,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,5,Post graduate,5,Others,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,6,2,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,8,SS (IX-X),5,Post graduate,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,5, HSS (VI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,5, HSS (VI-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),5,Post graduate,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,8,3,5
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),5,Post graduate,4,M.Ed. or equivalent,2,2,0,0,0,0,0,0,0,0,0,0,7,16,1,1,0,0,29,10,19
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,6, SS (I-X) ,5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,8,SS (IX-X),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,6, SS (I-X) ,5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,3,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,1,PS (I-V) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,6,3,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,6,1,33,19,14
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,6, SS (I-X) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,8,2,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5,4,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5,1,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,4,10,0,0,4,6,0,0,0,1,0,0,0,0,25,8,17
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),7,SS (VI-X),5,Post graduate,6,None,0,2,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,7,3,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,5,Post graduate,5,Others,0,0,0,0,0,16,0,3,0,16,3,3,0,4,0,0,0,2,47,3,44
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),7,SS (VI-X),5,Post graduate,4,M.Ed. or equivalent,2,7,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,16,3,13
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),5, HSS (VI-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),7,SS (VI-X),5,Post graduate,5,Others,1,1,0,0,0,1,0,0,0,4,0,0,0,8,0,1,0,0,16,1,15
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),8,SS (IX-X),5,Post graduate,4,M.Ed. or equivalent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),11,HSS (XI-XII),5,Post graduate,5,Others,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,6,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),11,HSS (XI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,35,8,27
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),1,PS (I-V) ,5,Post graduate,6,None,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,5,Post graduate,6,None,0,0,0,0,4,31,0,4,1,16,0,2,0,4,0,0,0,1,63,5,58
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),8,SS (IX-X),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,5,Others,0,1,0,1,3,15,0,2,5,23,0,2,5,12,1,1,0,1,72,14,58
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),3,HSS (I-XII),5,Post graduate,6,None,1,0,0,0,3,32,0,1,8,54,0,3,7,33,0,2,0,0,144,19,125
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),1,PS (I-V) ,5,Post graduate,5,Others,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,7,1,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),6, SS (I-X) ,5,Post graduate,5,Others,6,47,2,4,22,202,4,21,33,194,3,12,27,122,1,6,0,11,717,98,619
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),6, SS (I-X) ,5,Post graduate,6,None,3,10,0,0,21,106,3,11,12,129,0,11,14,108,1,8,1,7,445,55,390
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,6, SS (I-X) ,6,M.Phil,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,11,HSS (XI-XII),6,M.Phil,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,6,M.Phil,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,8,SS (IX-X),6,M.Phil,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,5,Post graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,6,M.Phil,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,6,M.Phil,3,B.Ed. or equivalent,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,8,SS (IX-X),6,M.Phil,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,2,UPS (I-VIII) ,6,M.Phil,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,5, HSS (VI-XII),5,Post graduate,7,Diploma/degree in special education,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),6,M.Phil,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),6,M.Phil,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,1,Department of Education,7,SS (VI-X),5,Post graduate,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,6,2,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,3,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,12,6,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),5,Post graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,1,1,10,6,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,11,HSS (XI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,5,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,1,0,10,4,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,7,Ph.D,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0,9,2,7
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),5,Post graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,9,7,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,7,SS (VI-X),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,6,1,5
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,2,UPS (I-VIII) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,3,Local body,5, HSS (VI-XII),5,Post graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,97,Madarsa recognized (by Wakf board/Madarsa Board) ,6, SS (I-X) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,97,Madarsa recognized (by Wakf board/Madarsa Board) ,6, SS (I-X) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,97,Madarsa recognized (by Wakf board/Madarsa Board) ,6, SS (I-X) ,5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,97,Madarsa recognized (by Wakf board/Madarsa Board) ,6, SS (I-X) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,6,Other Govt. managed schools,1,PS (I-V) ,4,Graduate,6,None,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,6,Other Govt. managed schools,1,PS (I-V) ,4,Graduate,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,5,Private Unaided (Recognized),1,PS (I-V) ,5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,1,3
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,6, SS (I-X) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,8,SS (IX-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),3,Higher secondary,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,1,0,0,6,27,0,3,4,37,0,2,0,1,0,0,0,0,81,10,71
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,6, SS (I-X) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,30,25,0,0,0,0,0,0,1,4,0,0,115,72,6,7,0,0,260,152,108
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,2,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,6,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,6, SS (I-X) ,4,Graduate,3,B.Ed. or equivalent,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,2,8,1,2,3,7,1,1,0,0,0,0,0,0,25,7,18
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,8,SS (IX-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,3,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),17,11,0,0,0,0,0,0,9,1,0,0,75,64,7,8,0,0,192,108,84
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,4,Graduate,5,Others,0,0,0,0,1,2,0,0,3,4,0,0,0,0,0,0,0,0,10,4,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,4,UPS (VI-VIII) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,1,PS (I-V) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,8,3,15,3,5,4,3,1,0,0,0,0,1,45,13,32
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,4,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,0,0,22,17,5
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,1,PS (I-V) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,4,M.Ed. or equivalent,1,2,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,0,21,8,13
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,13,9,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,5,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,11,HSS (XI-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,1,PS (I-V) ,5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,8,SS (IX-X),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,11,7,4
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,21,7,14
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,16,1,15
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,7,1,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,7,SS (VI-X),5,Post graduate,3,B.Ed. or equivalent,24,17,0,0,0,0,0,0,5,2,0,0,49,38,1,0,0,0,136,79,57
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,6, SS (I-X) ,5,Post graduate,3,B.Ed. or equivalent,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,2
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),4,Graduate,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,2,UPS (I-VIII) ,4,Graduate,6,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2920,BENGALURU U SOUTH,4,Government Aided,5, HSS (VI-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,13,7,6
