Academic_Year,State_Code,State_Name,District_Code,District_Name,School_Management_Id,School_Management_Name,School_Category_Id,School_Category_Name,Academic_Qualification_Id,Academic_Qualification_Name,Professional_Qualification_Id,Professional_Qualification_Name,Only_Pre_Primary_Male,Only_Pre_Primary_Female,Pre_Primary_and_Primary_Male,Pre_Primary_and_Primary_Female,Only_Primary_Male,Only_Primary_Female,Primary_and_Upperprimary_Male,Primary_and_Upperprimary_Female,Only_Upperprimary_Male,Only_Upperprimary_Female,Upperprimary_and_Secondary_Male,Upperprimary_and_Secondary_Female,Only_Secondary_Male,Only_Secondary_Female,Secondary_and_Highersecondary_Male,Secondary_and_Highersecondary_Female,Only_Highersecondary_Male,Only_Highersecondary_Female,Total_Teacher,Total_Male,Total_Female
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),6,M.Phil,3,B.Ed. or equivalent,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,10
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),8,SS (IX-X),6,M.Phil,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),5,Post graduate,6,None,0,0,4,8,0,0,0,0,5,4,0,0,1,1,0,0,174,348,545,184,361
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),3,5,0,0,38,151,10,24,29,124,0,1,7,14,0,1,0,5,412,87,325
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,1,4,43,0,2,2,39,0,0,0,3,0,0,0,0,94,6,88
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,3,Higher secondary,5,Others,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,20,0,20
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,5,Others,0,0,0,0,3,41,0,2,4,29,0,2,0,3,0,0,0,0,84,7,77
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,8,6,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,3,B.Ed. or equivalent,0,5,0,1,11,43,5,12,6,50,1,0,3,19,0,1,1,2,160,27,133
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),11,HSS (XI-XII),3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),4,UPS (VI-VIII) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,1,22,0,2,3,15,0,0,0,0,0,0,0,1,44,4,40
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,5,8,0,0,1,9,0,0,0,3,0,0,0,0,26,6,20
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,2,26,2,7,9,9,0,0,0,1,0,0,0,1,57,13,44
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,6,2,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),6, SS (I-X) ,3,Higher secondary,5,Others,3,1,0,0,3,81,0,5,6,54,0,3,5,10,0,2,0,2,175,17,158
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),1,PS (I-V) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),7,SS (VI-X),3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),5, HSS (VI-XII),3,Higher secondary,5,Others,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),3,Higher secondary,5,Others,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,6,0,6
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),2,UPS (I-VIII) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,1,15,0,0,0,4,0,0,0,0,0,0,0,0,20,1,19
2018-19,29,Karnataka,2928,BENGALURU U NORTH,5,Private Unaided (Recognized),3,HSS (I-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,8,0,8
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),2,Secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,3,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,4,UPS (VI-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,88,272,1,6,2,12,0,0,7,12,0,0,0,0,400,98,302
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,21,0,2,10,33,0,0,0,0,0,0,0,0,68,12,56
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,7,15,0,4,3,23,0,0,0,0,0,0,0,0,52,10,42
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,0,0,0,53,376,13,59,90,541,10,54,5,23,3,7,4,30,1269,179,1090
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,2,5,1,10,3,7,0,0,0,0,0,0,0,0,28,6,22
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,6,2,0,2,3,0,0,2,3,0,0,0,0,20,8,12
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,13,3,9,7,22,3,7,0,8,0,0,0,8,81,14,67
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,2,Secondary,5,Others,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),5,Post graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,3,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,7,33,0,1,2,18,0,0,3,13,0,0,4,2,83,16,67
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),7,Ph.D,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),7,Ph.D,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,93,Jawahar Navodaya Vidyalaya,7,SS (VI-X),5,Post graduate,6,None,0,0,0,0,0,0,0,0,5,3,0,0,8,2,0,0,0,0,18,13,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0,0,6,2,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,3,B.Ed. or equivalent,0,0,0,0,4,13,6,22,6,11,0,0,8,11,0,0,7,9,97,31,66
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,6,None,0,0,0,0,0,8,0,0,0,8,0,0,0,3,0,0,1,1,21,1,20
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4,1,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,7,SS (VI-X),7,Ph.D,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),8,Post Doctoral,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,92,Kendriya Vidyalaya / Central School,3,HSS (I-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,8,0,0,3,5,0,0,3,7,0,0,0,2,30,8,22
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,4,M.Ed. or equivalent,0,0,0,0,1,2,0,0,1,5,0,0,0,0,0,0,0,0,9,2,7
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,8,2,6
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,4,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,3,B.Ed. or equivalent,3,16,0,0,0,0,0,0,0,3,0,0,15,61,0,0,0,0,98,18,80
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,4,M.Ed. or equivalent,0,1,0,0,0,0,0,0,1,0,0,0,7,8,0,0,0,0,17,8,9
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),4,Graduate,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),4,Graduate,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,6,None,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,1,1,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,28,9,19
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,12,53,2,4,1,0,0,0,1,6,0,0,0,0,79,16,63
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,9,73,8,23,24,131,5,12,1,8,0,6,0,3,303,47,256
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,5,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,2,7,0,0,0,0,0,0,0,3,0,0,0,0,12,2,10
2018-19,29,Karnataka,2928,BENGALURU U NORTH,4,Government Aided,11,HSS (XI-XII),7,Ph.D,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,10,1,9
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,1,4,0,0,8,15,0,4,0,0,0,1,1,0,34,10,24
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,12,3,9
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,4,Graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,5,2,0,0,0,2,0,4,0,0,0,0,0,0,13,5,8
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,2,Bachelor of Elementary Education (B.El.Ed.),8,11,0,0,0,0,0,0,0,1,0,0,12,27,1,1,0,0,61,21,40
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,3,B.Ed. or equivalent,0,0,0,0,1,5,1,4,4,15,1,3,0,0,2,0,1,2,39,10,29
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,12,2,10
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,2,15,0,1,0,0,0,0,3,0,0,0,0,0,21,5,16
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,33,12,21
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,1,0,0,4,14,0,5,5,31,2,4,0,1,0,3,0,3,73,11,62
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,11,HSS (XI-XII),4,Graduate,6,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,41,68,27,41
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,5,Post graduate,1,Diploma or certificate in basic teachers training of a duration not less than two years,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,4,2,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,4,Graduate,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,4,Graduate,6,None,0,0,0,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,8,3,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,6,1,5
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,8,SS (IX-X),3,Higher secondary,5,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,5,Others,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,5,1,4
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,3,B.Ed. or equivalent,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,2,UPS (I-VIII) ,3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,5, HSS (VI-XII),3,Higher secondary,7,Diploma/degree in special education,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,6,None,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,5,Others,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,7,Diploma/degree in special education,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,1,PS (I-V) ,3,Higher secondary,5,Others,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,4,1,3
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,6, SS (I-X) ,3,Higher secondary,4,M.Ed. or equivalent,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2
2018-19,29,Karnataka,2928,BENGALURU U NORTH,1,Department of Education,7,SS (VI-X),3,Higher secondary,6,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
