state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
Karnataka,"Bengaluru Urban",Anekal,Muthanallur,"Singena Agrahara","Singena Agrahara",0000373562,0004933607,4854448,"Deep Tubewell","Ground Water","Village limit","Providing Piped Water Supply Scheme",2012-2013,25.00000,24.92852,"15 Sep 2012","25 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Marsoor,Naganaikanahalli,Naganayakanahalli,0000373310,0004936947,4857563,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2012-2013,6.00000,5.43017,"10 Sep 2012","06 Dec 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Billapura,Adigarakallahalli,Adigarakallahalli,0000373538,0004943857,4866389,"Deep Tubewell","Ground Water","Village limit","Providing Piped Water Supply Scheme",2012-2013,25.00000,25.58107,"20 Sep 2012","02 Dec 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Vannakanahalli,Soluru,Soluru,0000373307,0005220431,5163704,"Deep Tubewell","Ground Water","Village Limit","Revival of MWS",2012-2013,6.54000,6.70548,"28 Dec 2012","31 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Choodahalli,Choodahalli,0000373326,0005222138,5165561,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,0.80000,0.00000,"16 Jan 2013","15 Feb 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Kadajakanahalli,Kadajakanahalli,0000373334,0005222151,5165575,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,1.00000,0.99965,"16 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Indlawadi,Indlawadi,0000373330,0005222180,5165605,"Deep Tubewell","Ground Water","Village Limits","Revival of PWS",2012-2013,6.20000,3.78234,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Tammanayakanahalli,Arehalli,0000373325,0005222192,5165617,"Deep Tubewell","Ground Water","Village Limits",Borewell,2012-2013,1.50000,1.47000,"16 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Baggandoddi,Baggandoddi,0000373333,0005222219,5165655,"Deep Tubewell","Ground Water","Village Limits",Borewell,2012-2013,1.50000,1.63510,"16 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Mayasandra,Mayasandra,0000373490,0005222239,5165675,"Deep Tubewell","Ground Water","Near M.I. Tank","Revival of PWS",2012-2013,6.50000,5.45026,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Kamblipura,Kamblipura,0000373492,0005222271,5165707,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,4.75000,4.22654,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ballur,Ballur,Ballur,0000373484,0005223485,5166956,"Deep Tubewell","Ground Water","At Ballur JHC",Borewell,2012-2013,1.50000,0.00000,"16 Jan 2013","15 Feb 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ballur,Ballur,Ballur,0000373484,0005223486,5166957,"Deep Tubewell","Ground Water","Village Limits","Revival of PWS",2012-2013,9.60000,10.27126,"28 Dec 2012","01 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ballur,Arehalli,Arehalli,0000373483,0005223488,5166959,"Deep Tubewell","Ground Water","Village Limits","Revival of PWS",2012-2013,3.10000,3.09494,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Neriga,Gonigattapura,Gonigattapura,0000373565,0005223527,5166998,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,0.62000,0.61280,"16 Jan 2013","03 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Yamare,"Thigala Chowdadenahalli","Thigala Chowdadenahalli",0000373553,0005223723,5167205,"Deep Tubewell","Ground Water","Village Limits",Borewell,2012-2013,1.50000,1.90370,"16 Jan 2013","15 Feb 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Kariyappanahalli,Kariyappanahalli,0000373432,0005225363,5168850,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,5.50000,5.49980,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Kasaraguppe,Kasaraguppe,0000373438,0005225373,5168860,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,5.50000,3.01947,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Kulumepalya,Kulumepalya,0000373447,0005225395,5168882,"Deep Tubewell","Ground Water","Village Limits","Revival of MWS",2012-2013,4.00000,2.70086,"28 Dec 2012","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ragihalli,Sollepuradoddi,Sollepuradoddi,0000373453,0005235525,5179819,"Deep Tubewell","Ground Water","Village limit","Revival of MWS",2012-2013,5.50000,1.13940,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hennagara,Hennagara,Hennagara,0000373394,0005235535,5179829,"Deep Tubewell","Ground Water","Village limit","Revival of PWS",2012-2013,7.50000,2.71589,"07 Jan 2013","20 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Tammanayakanahalli,Muthuru,0000373324,0002616218,2422323,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,0.55000,0.00000,"10 Dec 2010","15 Sep 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Kallabalu,Harapanahalli,Harapanahalli,0000373368,0002616269,2422373,"Deep Tubewell","Ground Water",NA,"Community Terrafil Units",2010-2011,2.20000,0.00000,"10 Dec 2010","28 Feb 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mantapa,Malenallasandra,Malenallasandra,0000373410,0002616281,2422386,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,1.65000,1.89000,"10 Dec 2010","09 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Kamblipura,Kamblipura,0000373492,0002616298,2422403,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,0.55000,0.00000,"10 Dec 2010","28 Feb 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mugalur,"Pandithana Agrahara","Pandithana Agrahara",0000373525,0002616311,2422417,"Deep Tubewell","Ground Water","Village Limit","G Community Terrafil Units",2010-2011,1.10000,2.52000,"10 Dec 2010","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Muthanallur,Samanahalli,Samanahalli,0000373554,0002616328,2422434,"Deep Tubewell","Ground Water","Village Limit","SCP Community Terrafil Units",2010-2011,1.10000,1.26000,"10 Dec 2010","16 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Neralur,Yadavanahalli,Yadavanahalli,0000373477,0002616341,2422447,"Deep Tubewell","Ground Water","Village Limit","G Community Terrafil Units",2010-2011,4.95000,11.34000,"10 Dec 2010","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Neriga,"Jantha Gondanahalli","Jantha Gondanahalli",0000373568,0002616344,2422450,"Deep Tubewell","Ground Water","Village Limit","SCP Community Terrafil Units",2010-2011,1.65000,3.78000,"10 Dec 2010","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Neriga,Neriga,Neriga,0000373564,0002616360,2422466,"Deep Tubewell","Ground Water","Village Limit","SCP Community Terrafil Units",2010-2011,3.30000,3.78000,"10 Dec 2010","04 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ragihalli,Mudlaiahnadoddi,Mudlaiahnadoddi,0000373469,0002616365,2422470,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,0.55000,0.63000,"10 Dec 2010","09 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ragihalli,Sevanayakanadoddi,Sevanayakanadoddi,0000373464,0002616372,2422477,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,0.55000,0.63000,"10 Dec 2010","08 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Bannerughatta,Bannerghatta,0000373430,0002619884,2424835,"Deep Tubewell","Ground Water",NA,"village limits",2010-2011,3.00000,0.00000,"30 Jun 2010","31 Dec 2010",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Bytarayanadoddi,"Byatarayana Doddi",0000373444,0002623259,2426879,"Deep Tubewell","Ground Water",NA,"Primary with Upper Primary School",2010-2011,0.50000,0.00000,"30 Jun 2010","30 Nov 2010",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Boothanahalli,Boothanahalli,0000373440,0002865874,2689298,"Deep Tubewell","Ground Water","Providing Piped Water Supply Scheme to Bhotanahalli-Bilwaradahalli","Providing Piped Water Supply Scheme to Bhotanahalli-Bilwaradahalli",2010-2011,16.00000,0.00000,"03 Jun 2010","28 Aug 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hulimangala,Hulimangala,Hulimangala,0000373388,0002865978,2689404,"Deep Tubewell","Ground Water","Revival of Mini Water Supply Scheme at Shikaripalya Village","Revival of Mini Water Supply Scheme at Shikaripalya Village",2010-2011,4.59000,0.00000,"27 Oct 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,Sabmangala,Sabmangala,0000373266,0002866519,2689938,"Deep Tubewell","Ground Water","Revival of  Mini Water Supply Scheme at Submangala Village","Revival of  Mini Water Supply Scheme at Submangala Village",2010-2011,4.50000,0.00000,"15 Jan 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Surgajakanahalli,Surgajakanahalli,Surgajakanahalli,0000373297,0002866538,2689957,"Deep Tubewell","Ground Water","Revival of  Mini Water Supply Scheme at Suragajakkanahalli  Village","Revival of  Mini Water Supply Scheme at Suragajakkanahalli  Village",2010-2011,3.50000,0.00000,"28 Nov 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ragihalli,Ragihalli,Koratageredoddi,0000373468,0002866822,2690215,"Deep Tubewell","Ground Water","Revival of  Mini Water Supply Scheme at Koratigeredoddi   Village","Revival of  Mini Water Supply Scheme at Koratigeredoddi  Village",2010-2011,4.70000,0.00000,"28 Nov 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hulimangala,"Koppa Gate","Koppa Gate",0000373384,0003587897,3452488,"Deep Tubewell","Ground Water","Village Limits","Construction of OHT",2011-2012,10.00000,8.90227,"04 Jun 2011","04 Dec 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mugalur,Mugalur,Mugalur,0000373524,0003598161,3463033,"Deep Tubewell","Ground Water","Village Limit","Additional Pipe Line",2011-2012,2.00000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hulimangala,Vabbasandra,Vabbasandra,0000373386,0003598289,3463157,"Deep Tubewell","Ground Water","Village Limit","Additional Pipe Line",2011-2012,1.50000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Kallabalu,Harapanahalli,Harapanahalli,0000373368,0003599955,3464765,"Deep Tubewell","Ground Water","Village Limit","Additional Pipe Line",2011-2012,1.00000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Marsoor,Shettihalli,Shettihalli,0000373314,0003617914,3482676,"Deep Tubewell","Ground Water","Village Limits","Additonal Pipe Line",2011-2012,1.50000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Yamare,"Thigala Chowdadenahalli","Thigala Chowdadenahalli",0000373553,0003618119,3482884,"Deep Tubewell","Ground Water","Village Limits","Additonal Pipe Line",2011-2012,3.00000,0.00000,"15 Jun 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Neralur,Yadavanahalli,Yadavanahalli,0000373477,0003619692,3484461,"Deep Tubewell","Ground Water","Road side","Replacement of pipe line",2011-2012,2.00000,0.00000,"15 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Ballur,Dasanapura,Dasanapura,0001622876,0003619716,3484486,"Deep Tubewell","Ground Water","Villaage limit","Extension of pipe line",2011-2012,2.00000,1.78949,"15 Jul 2011","15 Sep 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Huskuru,Avalahalli,Avalahalli,0000373582,0003620305,3485083,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,2.50000,0.00000,"15 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,"Chennana Agrahara","Chennana Agrahara",0000373268,0003620498,3485282,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,2.00000,0.00000,"15 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Yamare,"Kada Agrahara","Kada Agrahara",0000373548,0003620668,3485456,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,2.00000,0.00000,"15 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Yamare,Ittangur,Ittangur,0000373546,0003620720,3485509,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,2.00000,0.00000,"15 Jul 2011","15 Mar 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Sarjapura,Sarjapura,Sarjapura,0000373516,0003620760,3485549,"Deep Tubewell","Ground Water","Village Limits","Pipeline Extension",2011-2012,6.00000,6.02006,"15 Jul 2011","25 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Dommasandra,Dommasandra,Dommasandra,0000373592,0003647354,3512128,"Deep Tubewell","Ground Water","Near Masjid","Construction of OHT",2011-2012,15.00000,11.01535,"15 Jul 2011","20 Dec 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Bannerughatta,Bannerghatta,0000373430,0003676571,3541709,"Deep Tubewell","Ground Water","Bore well - Near Maramma Temple  (05)",Borewell,2008-2009,1.20000,0.00001,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Kasaraguppe,Kasaraguppe,0000373438,0003676638,3541777,"Deep Tubewell","Ground Water","Bore well - Near Jayaras House (09)",Borewell,2008-2009,1.20000,0.00001,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Sampigehalli,Sampigehalli,0000373433,0003676682,3541822,"Deep Tubewell","Ground Water","Bore well - Near Narasimhaswamy layout (12)",Borewell,2008-2009,1.20000,0.00001,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Bannerughatta,Bannerghatta,0000373430,0003676731,3541872,"Deep Tubewell","Ground Water","Bore well - Near Birla compound Buregowda tree (Colony) (16)",Borewell,2008-2009,1.20000,0.00001,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Mayasandra,Mayasandra,0000373490,0002594988,2400167,"Deep Tubewell","Ground Water","village limit","Providing community Terrafil Unit at Mayasandra Village in Anekal Taluk",2009-2010,2.75000,0.00100,"31 Oct 2009","30 Aug 2010",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Manchanahalli,Manchanahalli,0000373488,0002595144,2400331,"Deep Tubewell","Ground Water","village limit","Providing community Terrafil Unit at Manchenalli Village in Anekal Taluk",2009-2010,1.65000,0.00100,"31 Oct 2009","30 Aug 2010",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mayasandra,Mutsandra,Mutsandra,0000373493,0002595328,2400519,"Deep Tubewell","Ground Water",NA,"Village Limits",2010-2011,4.00000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Shileendradoddi,"Shylendra Doddi",0000373442,0002595395,2400589,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.00000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Byagadadevanahalli,"Kammasandra Agrahara","Kammasandra Agrahara",0000373339,0002595521,2400722,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.50000,0.00000,"30 Jun 2010","31 Oct 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Indlawadi,Basavanapura,Basavanapura,0000373322,0002595868,2401125,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.00000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Kallabalu,"Sattarsab Dinne","Satharsab Dinne",0000373367,0002595944,2401201,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.50000,0.00000,"30 Jun 2010","20 Aug 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Kallabalu,"Kuppusiddegowdana Doddi","Kuppasiddana Doddi",0000373379,0002595973,2401228,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.00000,0.00000,"30 Jun 2010","20 Aug 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mantapa,Ramasandra,Ramasandra,0000373411,0002596065,2401325,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.00000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Marsoor,Haleuru,Haleuru,0000373312,0002596095,2401356,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.25000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Mugalur,Banahalli,Banahalli,0000373528,0002596117,2401379,"Deep Tubewell","Ground Water","Village Limits","Village Limits",2010-2011,4.50000,0.00000,"30 Jun 2010","31 Mar 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bannerghatta,Byrappanahalli,Byrappanahalli,0000373429,0002596736,2402053,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,1.10000,1.26000,"10 Dec 2010","04 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,"Mada Pattana",Madapatna,0001622883,0002596850,2402161,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,3.30000,3.78000,"10 Dec 2010","04 Jan 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,"Mada Pattana",Madapatna,0001622883,0007151396,2402161,"Deep Tubewell","Ground Water","Village Limit","ST COLONY Revival of MWS Scheme",2015-2016,7.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hennagara,Hinnakki,Hinnakki,0000373401,0002597023,2402328,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,4.40000,0.00000,"10 Dec 2010","28 Feb 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Hulimangala,"Koppa Gate","Koppa Gate",0000373384,0002597103,2402417,"Deep Tubewell","Ground Water","Village Limit","Community Terrafil Units",2010-2011,1.10000,0.00000,"10 Dec 2010","28 Feb 2011",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bidaraguppe,Bidaraguppe,Bidaraguppe,0000373499,0003679850,3545032,"Deep Tubewell","Ground Water","Bore well - Near Avalappas farm in Chikkakere (01)",Borewell,2009-2010,1.20000,1.20000,"15 Apr 2009","15 May 2010",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bidaraguppe,Bidaraguppe,Bidaraguppe,0000373499,0003679983,3545164,"Deep Tubewell","Ground Water","Bore well - Near Ramappas House (07)",Borewell,2009-2010,1.20000,1.20000,"15 Apr 2009","15 May 2009",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Bidaraguppe,Chikkanahalli,Chikkanahalli,0000373497,0003680263,3545442,"Deep Tubewell","Ground Water","Bore well - Near in front of Sampath house, road side in colony  (16)",Borewell,2009-2010,1.20000,1.20000,"15 Apr 2009","15 May 2009",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Dommasandra,Dommasandra,Dommasandra,0000373592,0003693892,3558102,"Deep Tubewell","Ground Water","Saraswati Vidyaniketana Smp - Behind Chandrahasas house-2(09)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,Haragadde,Haragadde,0001622881,0003694411,3558618,"Deep Tubewell","Ground Water","Bore well - Near Gangayyana Kunte (2C) (04)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,Haragadde,Haragadde,0001622881,0003694437,3558644,"Deep Tubewell","Ground Water","Bore well - Near Hennagara Tank (2C) (04)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,"Mada Pattana",Madapatna,0001622883,0003694493,3558701,"Deep Tubewell","Ground Water","Bore well - Near Sri Hosahalli Muniyappana house  (06)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,Vaddarapalya,Vaddarapalya,0001622882,0003694580,3558788,"Deep Tubewell","Ground Water","Bore well - Near Kadapa Tank, Dayavasandra Grama  (09)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,Seethanayakanahalli,Seethanayakanahalli,0000373350,0003694907,3559120,"Deep Tubewell","Ground Water","Bore well - Near Gundu Thopu (10)",Borewell,2008-2009,1.50000,1.50000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Haragadde,Nayanahalli,Nayanahalli,0001622885,0003699125,3563427,"Deep Tubewell","Ground Water","Bore well - Near Grave yard, Lingapura grama (17)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Handenahalli,Kotiganahalli,Kotiganahalli,0000373536,0008215457,3732146,"Deep Tubewell","Ground Water","Towards village road","Providing Water Supply to  Anganawadi fitting of Taps to Kitchen and Toilet at Kottiganahalli Habitation Handenahalli GP Anekal Taluk",2020-2021,0.15000,0.09558,"17 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Handenahalli,Sollepura,Sollepura,0000373543,0003865757,3732214,"Deep Tubewell","Ground Water","Towards school side","Revival of MWS",2011-2012,5.50000,0.00000,"10 Aug 2011","20 Aug 2012",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,Kuvempunagara,Kuvempunagara,0000373264,0005628409,5593774,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.99881,"22 Sep 2013","02 Dec 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,Hompalgatta,Hompalgatta,0000373265,0005364325,5301336,"Deep Tubewell","Ground Water","Village limit","Drilling of BW",2012-2013,1.66000,1.66000,"22 Oct 2012","31 Mar 2013",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,Hompalgatta,Hompalgatta,0000373265,0005580482,250064319,"Deep Tubewell","Ground Water","Colony limit","Revival of PWS Scheme",2013-2014,7.00000,4.76528,"22 Sep 2013","02 Jul 2014",2024-06-07
Karnataka,"Bengaluru Urban",Anekal,Samandur,Sabmangala,Sabmangala,0000373266,0007533466,250148667,"Deep Tubewell","Ground Water","Village limit","G Revival Of PWS Scheme BW at Submangala habitation in Samanduru GP.",2016-2017,6.00000,5.41000,"01 Sep 2016","31 Mar 2018",2024-06-07
