state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Nagarur,Marappanapalya,0000373672,0007850531,250244561,"Deep Tubewell","Ground Water","Village  limit","G  Revival of MWS  Scheme Marappanapalya village",2018-2019,5.00000,4.99740,"05 Sep 2018","31 Jul 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Machohalli,Bylakonenahalli,Bylakonenahalli,0001803619,0007852525,250246384,"Deep Tubewell","Ground Water","Near village","G Revival of MWS Scheme Bylakonenahalli Village Machohalli Gp, Bangalore North Tq.",2018-2019,2.50000,0.00000,"22 Oct 2018","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabanawara,Chikkabanawara,Veerashettyhalli,0000373646,0007905718,250276195,"Deep Tubewell","Ground Water","4th Block","SCP Revival of MWS Drilling of Borwell and Providing Pump Motor Work at  Veerashettihalli Village, Chikkabanavara GP, Bangalore North Taluk.",2019-2020,7.70000,7.51321,"09 Sep 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,Madanayakanahalli,0000373703,0007906824,250277367,"Deep Tubewell","Ground Water","Towards Village Limits","SCP and TSP combined Revival of PWS Drilling of 2 Nos. Borwells, 1 No. Providing Pump Motor, Pipeline and Electrical Work at Madanayakanahalli Village and GP, Bangalore North Taluk.",2019-2020,12.00000,10.86808,"30 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Kukkanahalli,Kukkanahalli,0000373771,0007907123,250277677,"Deep Tubewell","Ground Water","Village Limit","SCP and TSP combined Revival of MWS Drilling of Borwell  at Kukkanahalli Village, Gopalapura GP, Bangalore North Taluk.",2019-2020,3.00000,2.99447,"30 Oct 2019","29 Feb 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0007908440,250279084,"Deep Tubewell","Ground Water",&amp;amp;nbsp;,"SCP and TSP combined Revival of PWS Drilling of 2 Nos. Borwell at Vinayaka Badavane and Behind Sawmill at Dasanapura Village and GP, Bangalore North Taluk.",2019-2020,10.00000,9.67380,"20 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Chikkabidarakallu,Chikkabidarakallu,0001725168,0007909265,250279998,"Deep Tubewell","Ground Water","Tank Bed Road","G Revival of PWS Drilling 2 Nos. Borwell and Pipe line at Chikkabidarakallu Village and GP, Bangalore North Taluk.",2019-2020,8.00000,7.52851,"05 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Kittanahalli,Kittenahalli,0000373722,0007909713,250280526,"Deep Tubewell","Ground Water","Village Limit","SCP and TSP combined Providing piped water supply Scheme (Construction of 1.00 Lakh Ltr Capacity Over Head Tank) and Drilling of Borewell at Kittanahalli (Basaveshara Badavane), Kittanahalli GP, Bangalore North Taluk.",2019-2020,15.00000,14.88828,"30 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Siddanahosahalli,Dombarahalli,Dombarahalli,0000373708,0008216131,250244532,"Deep Tubewell","Ground Water",dombarahalli,"Providing tap connection to 1 No. Anganawadi in Dombarahalli village of Bangalore North Taluk and Bangalore Urban District through SVS",2020-2021,0.15000,0.14684,"17 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Lakshmipura,Lakshmipura,0000373712,0008221810,250244545,"Deep Tubewell","Ground Water",&amp;amp;amp;amp;nbsp;,"Providing tap connection to Anganwadi at Lakshmipura 3 Village Lakshmipura GP Bangalore North Taluk",2020-2021,0.15000,0.14342,"17 Dec 2020","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Lakshmipura,Lakshmipura,0000373655,0008235631,250251216,"Deep Tubewell","Ground Water","Village limit","15 crore 04022021 Re Drilling of 2 Nos Borewells at Kanshiram Nagara habitation Lakshmipura village and Somashettihalli GP Bangalore North Taluk",2020-2021,2.55000,1.39331,"11 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Machohalli,Bylakonenahalli,Bylakonenahalli,0001803619,0008236446,250246415,"Deep Tubewell","Ground Water","village limit","15 crore 04022021 Drilling of Borewell at Janapriaya Layout habitation ,Kadabagere village Kadabagere GP Bangalore North Taluk.(bylakonanahalli)",2020-2021,5.00000,4.62368,"08 Feb 2021","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,"Seshagiri Rao Palya","Seshagiri Rao Palya",0001622916,0008298328,250301949,"Deep Tubewell","Ground Water","In Village","Revival of MWS Scheme at Seshagiri Rao palya  village Husdkur GP Bangalore North Taluk",2014-2015,0.50000,0.00001,"01 Mar 2015","31 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0006686410,250073712,"Deep Tubewell","Ground Water","At Hussainsabpalya","Drilling of Borewell",2014-2015,2.00000,1.99264,"19 Jul 2014","09 Sep 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Machohalli,Machohalli,"Machohalli J H C",0000373767,0006849471,250075890,"Deep Tubewell","Ground Water",NA,"TFC 20.10.2014 Drilling of Borewell in Machohalli habitation",2014-2015,1.12000,1.11236,"10 Dec 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Huskur,Huskur,0001622918,0006849541,250075915,"Deep Tubewell","Ground Water",Ranojipalya,"TFC 20.10.2014 Drilling of Borewell-Ranojipalya in Huskur habitation",2014-2015,1.75000,1.40048,"10 Dec 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Gopalapura,Gopalapura,0000373769,0006849624,250075974,"Deep Tubewell","Ground Water",NA,"TFC 20.10.2014 Drilling of Borewell-Muniyapanpalya Gopalpura habitation",2014-2015,1.59000,1.58203,"10 Dec 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Shrikantapura,Totadaguddadahalli,Totadaguddadahalli,0000373749,0006849680,250076028,"Deep Tubewell","Ground Water",NA,"G TFC 20.10.2014 Drilling of Borewell 2 in Thotaguddadahalli Habitation",2014-2015,4.00000,3.98725,"10 Dec 2014","01 Sep 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Sondekoppa,Sondekoppa,0000373739,0006849765,250076111,"Deep Tubewell","Ground Water","Near nala","G TFC 20.10.2014 Drilling of Borewell in Pitaganapalya in sondekoppa habitation",2014-2015,2.00000,0.00000,"10 Dec 2014","30 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,Manganahalli,0000373616,0006849955,250076182,"Deep Tubewell","Ground Water",NA,"TFC 20.10.2014 Drilling of Borewell in Manganahalli habitation",2014-2015,1.65000,1.29678,"10 Dec 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Seegehalli,Seegehalli,0000373623,0006849956,250076183,"Deep Tubewell","Ground Water",NA,"G TFC 20.10.2014 Drilling of Borewell in Seegehalli habitation",2014-2015,1.70000,1.69975,"10 Dec 2014","01 Sep 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,"Chikkakodige Halli",Chikkakodigenahalli,0000373626,0006849958,250076184,"Deep Tubewell","Ground Water",NA,"TFC 20.10.2014 Drilling of Borewell in chikkakodigehalli in kodigehalli habitation",2014-2015,1.72000,1.53056,"10 Dec 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,Madanayakanahalli,0000373703,0006850524,250076405,"Deep Tubewell","Ground Water","Basaweshwara badabane","G TFC 20.10.2014 Drilling of Borewell in Basaweshwara badavane in  Madanayanakanhally habitation",2014-2015,2.00000,0.00010,"10 Dec 2014","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Sondekoppa,Sondekoppa,0000373739,0006942337,250080146,"Deep Tubewell","Ground Water","in sondekoppa","G TFC130315 Drilling of Borewell at Sondekoppa Habitation SondekoppaGP, Bangalore North Taluk.",2014-2015,2.25000,2.24531,"20 Apr 2015","30 Oct 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Kenganahalli,Kenganahalli,0000373716,0005580705,5540446,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2013-2014,8.00000,7.79962,"15 Sep 2013","18 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Seegehalli,Seegehalli,0000373623,0005589327,5549640,"Deep Tubewell","Ground Water","Colony limit","Revival of MWS Scheme",2013-2014,8.00000,8.25683,"15 Sep 2013","28 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Ravatanahalli,Ravatanahalli,0000373717,0005595516,5555484,"Deep Tubewell","Ground Water","School limit","Drinking Water Facility to School",2013-2014,1.00000,0.99939,"15 Oct 2013","02 Dec 2013",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Thirumalapura,Thirumalapura,0000373642,0005640490,5600480,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2013-2014,7.00000,7.00160,"15 Sep 2013","20 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Kammasandra,Kammasandra,0000373710,0005656495,5619424,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme",2013-2014,5.00000,5.40232,"15 Sep 2013","31 Dec 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kachohalli,Chikkagollarahatti,Chikkagollarahatti,0000373765,0005702695,6741087,"Deep Tubewell","Ground Water",Ashrayabadavane,"Revival of MWS Scheme",2013-2014,6.00000,6.20132,"15 Sep 2013","11 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Somashettihally,Somashettihally,0000373654,0005834538,250008476,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.90913,"10 Sep 2013","10 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,"Bms Colony",0000373705,0005834556,250008488,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.98911,"15 Sep 2013","31 Jan 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Giddenahalli,Giddenahalli,0000373760,0005834683,250008550,"Deep Tubewell","Ground Water","Village limit","Drinking Water Facility to Anganawadi",2013-2014,1.00000,0.99868,"15 Sep 2013","10 Feb 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Hullegowdanahalli,Hullegowdanahalli,0000373727,0006134014,250020903,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2013-2014,1.42000,1.41970,"18 Jul 2013","01 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Siddanahosahalli,Dombarahalli,Dombarahalli,0000373708,0006135526,250021115,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2013-2014,2.09000,2.08950,"14 Jun 2013","03 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Thammenahalli,Thammenahalli,0000373700,0006135530,250021116,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2013-2014,1.92000,1.91950,"25 Jun 2013","10 Mar 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Huchnapalya,Huchnapalya,0000373689,0006670331,250068103,"Deep Tubewell","Ground Water","Colony limit","G Providing Piped Water Supply Scheme",2014-2015,25.00000,20.87757,"20 Sep 2014","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,"Bylappana Palya",Byallappnapalya,0000373745,0006670336,250068107,"Deep Tubewell","Ground Water","Colony limit","G Providing Piped Water Supply Scheme",2014-2015,25.00000,21.89000,"20 Sep 2014","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Lakshmipura,Lakshmipura,0000373655,0006670357,250068122,"Deep Tubewell","Ground Water","Colony limit","G Individual House Connections",2014-2015,6.80000,6.41154,"25 Sep 2014","17 Sep 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Kuduragere,"Kuduragere J H C",0000373699,0006670366,250068131,"Deep Tubewell","Ground Water","Colony limit","G Individual House Connections",2014-2015,5.40000,0.00228,"20 Sep 2014","31 Dec 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Bettanagere,Bettanagere,0000373686,0006686160,250073582,"Deep Tubewell","Ground Water","Village limit","Drilling of Borewell",2014-2015,1.70000,1.69062,"19 Jul 2014","09 Aug 2014",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dyamannapalya,0000373661,0006373729,250034587,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme",2013-2014,6.00000,5.99972,"28 Apr 2014","07 Nov 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Nagarur,Nandaramiahanapalya,0000373673,0006373737,250034589,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme",2013-2014,8.00000,7.87270,"25 Apr 2014","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Thotagere,Thotagere,0000373772,0006373794,250065337,"Deep Tubewell","Ground Water","Colony Limit","G Revival of MWS Scheme",2013-2014,7.00000,6.87531,"25 Apr 2014","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Torenagasandra,Torenagasandra,0000373693,0006373847,250034632,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS  Scheme",2013-2014,7.00000,8.95114,"25 Apr 2014","31 Mar 2017",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Giddenahalli,Giddenahalli,0000373760,0006373907,250034650,"Deep Tubewell","Ground Water","Village  limit","Revival of MWS  Scheme",2013-2014,8.00000,3.42167,"25 Apr 2014","21 Jan 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Ravatanahalli,Shanthinagar,0000373718,0006373959,250065372,"Deep Tubewell","Ground Water","Colony Limit","G Revival of MWS  Scheme",2013-2014,7.00000,5.28983,"28 Apr 2014","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,"Kannahalli Hosahalli","Kannahalli, Hosahalli",0000373621,0006373968,250065375,"Deep Tubewell","Ground Water","Colony Limit","Revival of MWS  Scheme",2013-2014,6.00000,3.16133,"27 Apr 2014","17 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,"Bms Colony",0000373705,0006374005,250034701,"Deep Tubewell","Ground Water","Colon limit","G Revival of  PWS  Scheme",2013-2014,8.00000,10.25126,"25 Apr 2014","01 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madavara,Kodipalya,Kolipalya,0000373747,0006374011,250034704,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS  Scheme",2013-2014,6.00000,3.69830,"28 Apr 2014","31 Dec 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,"Parvathaiahana Palya",Parvathayyanapalya,0000373740,0006374238,250034749,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme",2013-2014,6.00000,5.81839,"28 Apr 2014","05 Jan 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Venkatapura,Venkatapura,0000373734,0006374241,250034751,"Deep Tubewell","Ground Water","Village limit","Revival of MWS Scheme",2013-2014,6.00000,5.77947,"27 Apr 2014","31 Mar 2015",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0007406428,250120600,"Deep Tubewell","Ground Water","Village limit","TFC190316 Drilling of Borewell at Ramaiahanapalya Habitation, Dasanapura GP, Bangalore North Taluk",2016-2017,2.31000,0.00000,"12 Apr 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0007406627,250120807,"Deep Tubewell","Ground Water",Ramaiahanapalya,"TFC190316 Drilling of Borewell at Ramiahanapalya Habitation, Dasanapura GP, Bangalore North Taluk",2016-2017,2.31000,2.30978,"12 Apr 2016","31 Jul 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Lakshmipura,Lakshmipura,0000373655,0007528849,250144192,"Deep Tubewell","Ground Water","Lakshmipura Colony","SCP Revival of MWS Scheme at Lakshmipura Colony Habitation, Abbigere G.P., Bangalore North Taluk",2016-2017,15.00000,12.56591,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Sondekoppa,Nagasandra,Nagasandra,0000373743,0007528881,250144219,"Deep Tubewell","Ground Water","Near roadside","SCP Providing Piped water Supply Scheme(Construction of OHT  and House Hold Connection(HH 40)",2016-2017,25.00000,23.25679,"25 Aug 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Shivanapura,"Shivanapura Jhc",0000373676,0007529149,250147982,"Deep Tubewell","Ground Water","Colony limit","SCP Revival of MWS Scheme at Shivanapura Colony Habitation Dasanapura G.P., Bangalore North Taluk",2016-2017,10.00000,7.82129,"25 Aug 2016","31 Jan 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Thammenahalli,"Thammenahalli Jhc",0000373701,0007529217,250154150,"Deep Tubewell","Ground Water","village limit","SCP Revival of MWS Scheme and House Hold Connection (HH 20) Thammenahalli Habitation Alur G.P., Bangalore North Taluk",2016-2017,6.00000,6.00000,"25 Aug 2016","31 Mar 2019",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Kukkanahalli,Kukkanahalli,0000373771,0007529228,250148027,"Deep Tubewell","Ground Water",&amp;nbsp;,"SCP Revival of MWS Scheme and House Hold Connection (HH 60) at Kukkanahalli Habitation Gopalapura G.P., Bangalore North Taluk",2016-2017,6.00000,5.77604,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Nagarur,Nandaramiahanapalya,0000373673,0007529270,250147659,"Deep Tubewell","Ground Water","Village limit","SCP Revival of MWS Scheme Narayanappanapalya Habitation Dasanapura G.P., Bangalore North Taluk",2016-2017,7.00000,3.61145,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,"Manganahalli Slum",0001725163,0007529469,250148393,"Deep Tubewell","Ground Water","Colony limit","SCP Revival of MWS Scheme at Manganahalli slum Habitation Kodigehalli G.P., Bangalore North Taluk",2016-2017,19.74000,16.48991,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Mathahalli,Mathahalli,0000373691,0007529484,250148100,"Deep Tubewell","Ground Water","Right side of the main road","TSP Revival of MWS Scheme and House Hold Connection (HH 22) at Mathahalli Habitation Huskur G.P., Bangalore North Taluk",2016-2017,10.00000,9.51752,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Mahimmannanapalya,Mahimannanapalya,0000373761,0007529659,250148119,"Deep Tubewell","Ground Water",&amp;nbsp;,"G Revival of MWS Scheme at Mahimananapalya Habitation Kadabagere G.P., Bangalore North Taluk",2016-2017,7.00000,6.56875,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Kallegowdanapalya,"K Palya",0000373724,0007529731,250148378,"Deep Tubewell","Ground Water","Towards Village Limits","G Revival of MWS Scheme at K Palya Habitation Kattighanahalli G.P., Bangalore North Taluk",2016-2017,6.00000,5.88587,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kachohalli,Chikkagollarahatti,"Chikkagollarahatti Jhc",0001622920,0007529735,250148127,"Deep Tubewell","Ground Water",&amp;nbsp;,"G Revival of MWS Scheme at Chikkagollarahalli Habitation Kadabagere G.P., Bangalore North Taluk",2016-2017,7.00000,7.03420,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kittanahalli,Kittanahalli,Kittenahalli,0000373722,0007529849,250148381,"Deep Tubewell","Ground Water","Village limit","G Revival of PWS Scheme at Kittenahalli Habitation Kattighanahalli G.P., Bangalore North Taluk",2016-2017,8.00000,6.58929,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Somashettihalli,Somashettihally,Somashettihally,0000373654,0007529885,250145252,"Deep Tubewell","Ground Water","Near Tank bed","G Revival of MWS Scheme Somashettihalli Habitation, Abbigere G.P., Bangalore North Taluk",2016-2017,7.00000,0.00000,"25 Aug 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kachohalli,Kachohalli,"Kachohalli J H C",0000373764,0007530109,250148134,"Deep Tubewell","Ground Water","Village limit","G Revival of MWS Scheme at Kachohalli Colony Habitation Kadabagere G.P., Bangalore North Taluk",2016-2017,6.00000,5.77691,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Manganahalli,Manganahalli,0000373616,0007530172,250148391,"Deep Tubewell","Ground Water","Near BDA Layout","G Revival of MWS Scheme at Manganahalli (janapriya Layout) Habitation Kodigehalli G.P., Bangalore North Taluk",2016-2017,7.00000,3.93536,"25 Aug 2016","31 Mar 2018",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0007535852,250150457,"Deep Tubewell","Ground Water","Village Limit","TSP Revival Of PWS Scheme and House Hold Connection HH 18 at Dasanapura habitation in Balluru GP.",2016-2017,7.00000,0.00000,"01 Sep 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Dasanapura,Dasanapura,0000373660,0007535862,250150464,"Deep Tubewell","Ground Water","Village Limit","TSP Revival Of PWS Scheme and House Hold Connection HH 18 at Dasanapura habitation in Balluru GP.",2016-2017,7.00000,0.00000,"01 Sep 2016","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Huskur,Huskur,0001622918,0007911319,5540383,"Deep Tubewell","Ground Water","Village limit","Water Purification Plant in Huskur Habitation Huskur  G.P  Bangalore North Taluk Bangalore Urban District",2019-2020,12.00000,2.88255,"30 Oct 2019","03 May 2023",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Chikkabidarakallu,Chikkabidarakallu,Chikkabidarakallu,0001725168,0007952484,4003816,"Deep Tubewell","Ground Water","Towards MI Tank","TFC 231019 Drilling of Borewell at Chikkabidarakallu (thengina thota) in Chikkabidarakallu Gram Panchayath at Bangalore North Taluk",2019-2020,3.50000,3.49719,"15 Nov 2019","29 Feb 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Lakshmipura,Lakshmipura,0000373712,0007952487,250068075,"Deep Tubewell","Ground Water","Village limit","TFC 231019 Drilling of Borewell at Lakshmipura in Lakshmipura Gram Panchayath at Bangalore North Taluk",2019-2020,3.50000,3.49316,"15 Nov 2019","29 Feb 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Lakshmipura,Lakshmipura,Kalliganahalli,0000373713,0008020403,5442676,"Deep Tubewell","Ground Water","Village limit","CAP 1 Drilling of Borewell in Kolliganahalli Village Lakshmipura Grama Panchayath Yelahanka Taluk.",2020-2021,3.23000,3.22270,"08 Jun 2020","31 Aug 2020",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Madanayakanahalli,"Madanayakanahalli Muslim Colony",0000373704,0007006138,250084522,"Deep Tubewell","Ground Water","Near LIC colony","G TFC050515 Drilling of Borewell with Electrification at Madanayakanahalli LIC Colony Habitation, Madanayakanahalli G.P",2015-2016,2.80000,2.29254,"21 Jul 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kadabagere,Kadabagere,Kadabagere,0000373758,0007006163,250084525,"Deep Tubewell","Ground Water","Near Bylakonnenahalli","G TFC050515 Drilling of Borewell with Electrification at Kadabagere Habitation, Kadabagere G.P",2015-2016,2.10000,1.40000,"21 Jul 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Dasanapura,Shivanapura,Shivanapura,0000373675,0007148966,250090237,"Deep Tubewell","Ground Water","near village","SCP Piped water supply scheme (Ramaswamy badavane  )",2015-2016,20.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Alur,Heggadedevanapura,Heggadedevanapura,0000373697,0007162727,5179711,"Deep Tubewell","Ground Water","Village limit","ST COLONY Drilling of BW,Errection of Pumpset with Pipe line and Energisation",2015-2016,5.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Madanayakanahalli,Hanumanthasagara,Hanumanthasagara,0000373702,0007172485,250109418,"Deep Tubewell","Ground Water","village limits","ST COLONY Revival of MWS Scheme",2015-2016,6.00000,0.00000,"25 Oct 2015","31 Mar 2016",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Harokyathanahalli,Harokyathanahalli,0000373666,0003811659,3677400,"Deep Tubewell","Ground Water","BW-  Near Kittappa house  (Sa. No. 7/5)",Borewell,2009-2010,1.20000,1.20000,"05 May 2009","05 Jun 2009",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Kodigehalli,Seegehalli,Seegehalli,0000373623,0003894457,3762304,"Deep Tubewell","Ground Water","BW- Muthurayappa Badavane  (Sa. No. 3/4-2)",Borewell,2008-2009,1.20000,1.20000,"15 May 2008","15 Jun 2008",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Adakamaranahalli,Harokyathanahalli,Venkatappanapalya,0000373668,0003902190,3770257,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,5.50000,0.00000,"22 Aug 2011","24 Jan 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Gopalapura,Agraharapalya,Agraharapalya,0000373775,0003902781,3770889,Openwell,"Ground Water","Road Sode","Revival of MWS",2011-2012,5.50000,0.00000,"24 Aug 2011","12 Dec 2012",2024-06-07
Karnataka,"Bengaluru Urban","Bangalore North",Huskur,Badakanapalya,Badakanapalya,0000373681,0003908370,3776720,"Deep Tubewell","Ground Water","Towards Village Limits","Revival of MWS",2011-2012,6.00000,0.00000,"20 Aug 2011","22 Jan 2012",2024-06-07
